STNAM,FIPST,LEAID,LEANM,NCESSCH,SCHNAM,ALL_RATE_1516.1,DATE_CUR
COLORADO,8,807110,Walsh School District No. Re-1,80711001216,WALSH HIGH SCHOOL,50,7/1/2017
COLORADO,8,807140,"School District No. Re-20, Weldon Valley",80714001218,WELDON VALLEY HIGH SCHOOL,80,7/1/2017
COLORADO,8,807200,Custer County School District Consolidate 1,80720001225,CUSTER COUNTY HIGH SCHOOL,80,7/1/2017
COLORADO,8,807230,Westminster Public Schools,80723001254,WESTMINSTER HIGH SCHOOL,63,7/1/2017
COLORADO,8,807230,Westminster Public Schools,80723001877,HIDDEN LAKE HIGH SCHOOL,25,7/1/2017
COLORADO,8,807260,Primero Reorganized School District No. 2,80726001255,PRIMERO JUNIOR-SENIOR HIGH SCHOOL,50,7/1/2017
COLORADO,8,807290,"School District No. Re-50, Wiggins",80729001258,WIGGINS HIGH SCHOOL,80,7/1/2017
COLORADO,8,807320,Wiley School District No. Re-13 Jt,80732001261,WILEY JUNIOR-SENIOR HIGH SCHOOL,80,7/1/2017
COLORADO,8,807350,Weld County Reorganized School District No. Re-4,80735001264,WINDSOR HIGH SCHOOL,91,7/1/2017
COLORADO,8,807380,Woodland Park School District No. Re-2,80738001267,WOODLAND PARK HIGH SCHOOL,80,7/1/2017
COLORADO,8,807410,Woodlin School District No. R-104,80741001271,WOODLIN UNDIVIDED HIGH SCHOOL,87,7/1/2017
COLORADO,8,899160,MOUNTAIN BOCES,89916001503,YAMPAH MOUNTAIN SCHOOL,50,7/1/2017
COLORADO,8,899200,CENTENNIAL BOCES,89920006526,CENTENNIAL BOCES HIGH SCHOOL,60,7/1/2017
COLORADO,8,899200,CENTENNIAL BOCES,89920006560,INNOVATIVE CONNECTIONS HIGH SCHOOL,21,7/1/2017
COLORADO,8,899300,SAN JUAN BOCES,89930006497,SOUTHWEST COLORADO E-SCHOOL,50,7/1/2017
CONNECTICUT,9,900002,Connecticut Technical High Sc,90000201136,A. I. Prince Technical High School,95,7/1/2017
CONNECTICUT,9,900002,Connecticut Technical High Sc,90000201137,Bullard-Havens Technical High School,95,7/1/2017
CONNECTICUT,9,900002,Connecticut Technical High Sc,90000201138,E. C. Goodwin Technical High School,95,7/1/2017
CONNECTICUT,9,900002,Connecticut Technical High Sc,90000201139,Ella T. Grasso Southeastern Technical High School,95,7/1/2017
CONNECTICUT,9,900002,Connecticut Technical High Sc,90000201140,Eli Whitney Technical High School,90,7/1/2017
CONNECTICUT,9,900002,Connecticut Technical High Sc,90000201141,Emmett O'Brien Technical High School,95,7/1/2017
CONNECTICUT,9,900002,Connecticut Technical High Sc,90000201142,H. C. Wilcox Technical High School,95,7/1/2017
CONNECTICUT,9,900002,Connecticut Technical High Sc,90000201143,H. H. Ellis Technical High School,95,7/1/2017
CONNECTICUT,9,900002,Connecticut Technical High Sc,90000201144,Henry Abbott Technical High School,95,7/1/2017
CONNECTICUT,9,900002,Connecticut Technical High Sc,90000201145,Howell Cheney Technical High School,95,7/1/2017
CONNECTICUT,9,900002,Connecticut Technical High Sc,90000201147,Norwich Technical High School,95,7/1/2017
CONNECTICUT,9,900002,Connecticut Technical High Sc,90000201148,Oliver Wolcott Technical High School,95,7/1/2017
CONNECTICUT,9,900002,Connecticut Technical High Sc,90000201149,Platt Technical High School,95,7/1/2017
CONNECTICUT,9,900002,Connecticut Technical High Sc,90000201150,Vinal Technical High School,90,7/1/2017
CONNECTICUT,9,900002,Connecticut Technical High Sc,90000201151,W. F. Kaynor Technical High School,95,7/1/2017
CONNECTICUT,9,900002,Connecticut Technical High Sc,90000201152,Windham Technical High School,95,7/1/2017
CONNECTICUT,9,900005,REGIONAL SCHOOL DISTRICT 19,90000501215,E. O. Smith High School,95,7/1/2017
CONNECTICUT,9,900007,JUMOKE ACADEMY DISTRICT,90000700747,Jumoke Academy,50,7/1/2017
CONNECTICUT,9,900014,COMMON GROUND HIGH SCHOOL DIS,90001400807,Common Ground High School,90,7/1/2017
CONNECTICUT,9,900015,THE BRIDGE ACADEMY DISTRICT,90001500809,The Bridge Academy,70,7/1/2017
CONNECTICUT,9,900018,EXPLORATIONS DISTRICT,90001800834,Explorations,60,7/1/2017
CONNECTICUT,9,900024,AMISTAD ACADEMY DISTRICT,90002400981,Amistad Academy,80,7/1/2017
CONNECTICUT,9,900031,Stamford Academy,90003101405,Stamford Academy,20,7/1/2017
CONNECTICUT,9,900060,ANSONIA SCHOOL DISTRICT,90006010002,Ansonia High School,85,7/1/2017
CONNECTICUT,9,900120,AVON SCHOOL DISTRICT,90012000011,Avon High School,97,7/1/2017
CONNECTICUT,9,900208,Bridgeport Achievement First,90020801493,Achievement First Bridgeport Academy,80,7/1/2017
CONNECTICUT,9,900210,BERLIN SCHOOL DISTRICT,90021000016,Berlin High School,95,7/1/2017
CONNECTICUT,9,900212,Achievement First Hartford Ac,90021201528,Achievement First Hartford Academy Inc.,80,7/1/2017
CONNECTICUT,9,900214,Elm City College Preparatory,90021401548,Elm City College Preparatory School,80,7/1/2017
CONNECTICUT,9,900218,Path Academy District,90021801785,Path Academy,LE10,7/1/2017
CONNECTICUT,9,900221,Capital Preparatory Harbor Sc,90022101803,Capital Preparatory Harbor School Inc.,50,7/1/2017
CONNECTICUT,9,900270,BETHEL SCHOOL DISTRICT,90027000024,Bethel High School,96,7/1/2017
CONNECTICUT,9,900330,BLOOMFIELD SCHOOL DISTRICT,90033000029,Bloomfield High School,90,7/1/2017
CONNECTICUT,9,900330,BLOOMFIELD SCHOOL DISTRICT,90033001615,Global Experience Magnet School,80,7/1/2017
CONNECTICUT,9,900330,BLOOMFIELD SCHOOL DISTRICT,90033001619,Learning Academy at Bloomfield,50,7/1/2017
CONNECTICUT,9,900360,BOLTON SCHOOL DISTRICT,90036000037,Bolton High School,90,7/1/2017
CONNECTICUT,9,900420,BRANFORD SCHOOL DISTRICT,90042000039,Branford High School,95,7/1/2017
CONNECTICUT,9,900450,BRIDGEPORT SCHOOL DISTRICT,90045000050,Bassick High School,61,7/1/2017
CONNECTICUT,9,900450,BRIDGEPORT SCHOOL DISTRICT,90045000056,Central High School,76,7/1/2017
CONNECTICUT,9,900450,BRIDGEPORT SCHOOL DISTRICT,90045000067,Harding High School,57,7/1/2017
CONNECTICUT,9,900450,BRIDGEPORT SCHOOL DISTRICT,90045001633,Information Technology and Software Engineering High School,95,7/1/2017
CONNECTICUT,9,900450,BRIDGEPORT SCHOOL DISTRICT,90045001636,Biotechnology Research and Zoological Studies HS at the Fa,85,7/1/2017
CONNECTICUT,9,900450,BRIDGEPORT SCHOOL DISTRICT,90045001639,Aerospace/Hydrospace Engineering and Physical Sciences HS,80,7/1/2017
CONNECTICUT,9,900510,BRISTOL SCHOOL DISTRICT,90051000092,Bristol Central High School,83,7/1/2017
CONNECTICUT,9,900510,BRISTOL SCHOOL DISTRICT,90051000093,Bristol Eastern High School,90,7/1/2017
CONNECTICUT,9,900540,BROOKFIELD SCHOOL DISTRICT,90054000109,Brookfield High School,97,7/1/2017
CONNECTICUT,9,900690,CANTON SCHOOL DISTRICT,90069000118,Canton High School,95,7/1/2017
CONNECTICUT,9,900700,CAPITOL REGION EDUCATION COUN,90070000880,Metropolitan Learning Center for Global and International S,95,7/1/2017
CONNECTICUT,9,900700,CAPITOL REGION EDUCATION COUN,90070001497,Greater Hartford Academy of  the Arts High School - Full Ti,90,7/1/2017
CONNECTICUT,9,900700,CAPITOL REGION EDUCATION COUN,90070001513,Academy of Aerospace and Engineering,90,7/1/2017
CONNECTICUT,9,900700,CAPITOL REGION EDUCATION COUN,90070001532,Public Safety Academy,80,7/1/2017
CONNECTICUT,9,900700,CAPITOL REGION EDUCATION COUN,90070001592,Medical Professions and Teacher Preparation Academy,80,7/1/2017
CONNECTICUT,9,900700,CAPITOL REGION EDUCATION COUN,90070001614,Two Rivers Magnet High School,95,7/1/2017
CONNECTICUT,9,900750,CHESHIRE SCHOOL DISTRICT,90075000123,Cheshire High School,97,7/1/2017
CONNECTICUT,9,900810,CLINTON SCHOOL DISTRICT,90081000134,The Morgan School,85,7/1/2017
CONNECTICUT,9,900840,COLCHESTER SCHOOL DISTRICT,90084000135,Bacon Academy,96,7/1/2017
CONNECTICUT,9,900960,COVENTRY SCHOOL DISTRICT,90096000143,Coventry High School,90,7/1/2017
CONNECTICUT,9,900990,CROMWELL SCHOOL DISTRICT,90099000145,Cromwell High School,90,7/1/2017
CONNECTICUT,9,901020,DANBURY SCHOOL DISTRICT,90102000150,Danbury High School,80,7/1/2017
CONNECTICUT,9,901020,DANBURY SCHOOL DISTRICT,90102001129,Alternative Center For Excellence,30,7/1/2017
CONNECTICUT,9,901050,DARIEN SCHOOL DISTRICT,90105000164,Darien High School,99,7/1/2017
CONNECTICUT,9,901110,DERBY SCHOOL DISTRICT,90111000175,Derby High School,80,7/1/2017
CONNECTICUT,9,901170,EAST GRANBY SCHOOL DISTRICT,90117000181,East Granby High School,95,7/1/2017
CONNECTICUT,9,901200,EAST HADDAM SCHOOL DISTRICT,90120000185,Nathan Hale-Ray High School,95,7/1/2017
CONNECTICUT,9,901230,EAST HAMPTON SCHOOL DISTRICT,90123000187,East Hampton High School,95,7/1/2017
CONNECTICUT,9,901260,EAST HARTFORD SCHOOL DISTRICT,90126000200,East Hartford High School,94,7/1/2017
CONNECTICUT,9,901260,EAST HARTFORD SCHOOL DISTRICT,90126001377,Stevens Alternate High school,55,7/1/2017
CONNECTICUT,9,901260,EAST HARTFORD SCHOOL DISTRICT,90126001477,Connecticut IB Academy,90,7/1/2017
CONNECTICUT,9,901290,EAST HAVEN SCHOOL DISTRICT,90129000216,East Haven High School,76,7/1/2017
CONNECTICUT,9,901320,EAST LYME SCHOOL DISTRICT,90132000223,East Lyme High School,98,7/1/2017
CONNECTICUT,9,901350,EAST WINDSOR SCHOOL DISTRICT,90135000229,East Windsor High School,85,7/1/2017
CONNECTICUT,9,901360,EASTERN CONNECTICUT REGIONAL,90136001507,Arts at the Capitol Theater Magnet School (ACT),80,7/1/2017
CONNECTICUT,9,901360,EASTERN CONNECTICUT REGIONAL,90136001530,Quinebaug Middle College,70,7/1/2017
CONNECTICUT,9,901440,ELLINGTON SCHOOL DISTRICT,90144000237,Ellington High School,95,7/1/2017
CONNECTICUT,9,901470,ENFIELD SCHOOL DISTRICT,90147000243,Enfield High School,85,7/1/2017
CONNECTICUT,9,901530,FAIRFIELD SCHOOL DISTRICT,90153000256,Fairfield Warde High School,97,7/1/2017
CONNECTICUT,9,901530,FAIRFIELD SCHOOL DISTRICT,90153001379,Fairfield Ludlowe High School,98,7/1/2017
CONNECTICUT,9,901560,FARMINGTON SCHOOL DISTRICT,90156000273,Farmington High School,97,7/1/2017
CONNECTICUT,9,901620,GLASTONBURY SCHOOL DISTRICT,90162000283,Glastonbury High School,99,7/1/2017
CONNECTICUT,9,901680,GRANBY SCHOOL DISTRICT,90168000289,Granby Memorial High School,95,7/1/2017
CONNECTICUT,9,901710,GREENWICH SCHOOL DISTRICT,90171000300,Greenwich High School,97,7/1/2017
CONNECTICUT,9,901740,GRISWOLD SCHOOL DISTRICT,90174000311,Griswold High School,90,7/1/2017
CONNECTICUT,9,901770,GROTON SCHOOL DISTRICT,90177000318,Robert E. Fitch High School,89,7/1/2017
CONNECTICUT,9,901800,GUILFORD SCHOOL DISTRICT,90180000332,Guilford High School,96,7/1/2017
CONNECTICUT,9,901860,HAMDEN SCHOOL DISTRICT,90186000339,Hamden High School,93,7/1/2017
CONNECTICUT,9,901920,HARTFORD SCHOOL DISTRICT,90192000370,R.J. Kinsella Magnet School of Performing Arts,90,7/1/2017
CONNECTICUT,9,901920,HARTFORD SCHOOL DISTRICT,90192001295,Hartford Magnet Trinity College Academy,90,7/1/2017
CONNECTICUT,9,901920,HARTFORD SCHOOL DISTRICT,90192001370,Sports and Medical Sciences Academy,95,7/1/2017
CONNECTICUT,9,901920,HARTFORD SCHOOL DISTRICT,90192001381,University High School of Science and Engineering,90,7/1/2017
CONNECTICUT,9,901920,HARTFORD SCHOOL DISTRICT,90192001403,Great Path Academy High School at MCC,90,7/1/2017
CONNECTICUT,9,901920,HARTFORD SCHOOL DISTRICT,90192001435,Capital Preparatory Magnet School,80,7/1/2017
CONNECTICUT,9,901920,HARTFORD SCHOOL DISTRICT,90192001478,Classical Magnet School,95,7/1/2017
CONNECTICUT,9,901920,HARTFORD SCHOOL DISTRICT,90192001479,Pathways Academy of Technology and Design,95,7/1/2017
CONNECTICUT,9,901920,HARTFORD SCHOOL DISTRICT,90192001522,Culinary Arts Academy,50,7/1/2017
CONNECTICUT,9,901920,HARTFORD SCHOOL DISTRICT,90192001535,Global Communications Academy,90,7/1/2017
CONNECTICUT,9,901920,HARTFORD SCHOOL DISTRICT,90192001552,High School Inc.,75,7/1/2017
CONNECTICUT,9,901920,HARTFORD SCHOOL DISTRICT,90192001559,HPHS Academy of Nursing and Health Science,60,7/1/2017
CONNECTICUT,9,901920,HARTFORD SCHOOL DISTRICT,90192001562,Journalism and Media Academy Magnet School,50,7/1/2017
CONNECTICUT,9,901920,HARTFORD SCHOOL DISTRICT,90192001572,Bulkeley High School,70,7/1/2017
CONNECTICUT,9,901920,HARTFORD SCHOOL DISTRICT,90192001574,HPHS Academy of Engineering and Green Technology,55,7/1/2017
CONNECTICUT,9,901920,HARTFORD SCHOOL DISTRICT,90192001576,HPHS Law and Government Academy,65,7/1/2017
CONNECTICUT,9,901920,HARTFORD SCHOOL DISTRICT,90192001650,Capital Community College Magnet Academy,80,7/1/2017
CONNECTICUT,9,902070,KILLINGLY SCHOOL DISTRICT,90207000392,Killingly High School,80,7/1/2017
CONNECTICUT,9,902130,LEBANON SCHOOL DISTRICT,90213000396,Lyman Memorial High School,95,7/1/2017
CONNECTICUT,9,902160,LEDYARD SCHOOL DISTRICT,90216000401,Ledyard High School,94,7/1/2017
CONNECTICUT,9,902220,LITCHFIELD SCHOOL DISTRICT,90222000406,Litchfield High School,95,7/1/2017
CONNECTICUT,9,902280,MADISON SCHOOL DISTRICT,90228000411,Daniel Hand High School,98,7/1/2017
CONNECTICUT,9,902310,MANCHESTER SCHOOL DISTRICT,90231000424,Manchester High School,90,7/1/2017
CONNECTICUT,9,902400,MERIDEN SCHOOL DISTRICT,90240000441,Francis T. Maloney High School,75,7/1/2017
CONNECTICUT,9,902400,MERIDEN SCHOOL DISTRICT,90240000449,Orville H. Platt High School,73,7/1/2017
CONNECTICUT,9,902490,MIDDLETOWN SCHOOL DISTRICT,90249000465,Middletown High School,93,7/1/2017
CONNECTICUT,9,902520,MILFORD SCHOOL DISTRICT,90252000472,Jonathan Law High School,96,7/1/2017
CONNECTICUT,9,902520,MILFORD SCHOOL DISTRICT,90252000473,Joseph A. Foran High School,99,7/1/2017
CONNECTICUT,9,902550,MONROE SCHOOL DISTRICT,90255000489,Masuk High School,99,7/1/2017
CONNECTICUT,9,902580,MONTVILLE SCHOOL DISTRICT,90258000495,Montville High School,95,7/1/2017
CONNECTICUT,9,902640,NAUGATUCK SCHOOL DISTRICT,90264000505,Naugatuck High School,85,7/1/2017
CONNECTICUT,9,902670,NEW BRITAIN SCHOOL DISTRICT,90267000521,New Britain High School,75,7/1/2017
CONNECTICUT,9,902700,NEW CANAAN SCHOOL DISTRICT,90270000531,New Canaan High School,99,7/1/2017
CONNECTICUT,9,902730,NEW FAIRFIELD SCHOOL DISTRICT,90273000537,New Fairfield High School,99,7/1/2017
CONNECTICUT,9,902790,NEW HAVEN SCHOOL DISTRICT,90279000148,Cortlandt V.R. Creed Health and Sport Sciences High School,90,7/1/2017
CONNECTICUT,9,902790,NEW HAVEN SCHOOL DISTRICT,90279000547,New Haven Academy,70,7/1/2017
CONNECTICUT,9,902790,NEW HAVEN SCHOOL DISTRICT,90279000556,Hill Regional Career High School,85,7/1/2017
CONNECTICUT,9,902790,NEW HAVEN SCHOOL DISTRICT,90279000558,High School In The Community,50,7/1/2017
CONNECTICUT,9,902790,NEW HAVEN SCHOOL DISTRICT,90279000563,James Hillhouse High School,80,7/1/2017
CONNECTICUT,9,902790,NEW HAVEN SCHOOL DISTRICT,90279000585,Wilbur Cross High School,77,7/1/2017
CONNECTICUT,9,902790,NEW HAVEN SCHOOL DISTRICT,90279001207,Cooperative High School,95,7/1/2017
CONNECTICUT,9,902790,NEW HAVEN SCHOOL DISTRICT,90279001216,Sound School,95,7/1/2017
CONNECTICUT,9,902790,NEW HAVEN SCHOOL DISTRICT,90279001485,Metropolitan Business Academy,90,7/1/2017
CONNECTICUT,9,902790,NEW HAVEN SCHOOL DISTRICT,90279001519,Engineering - Science University Magnet School,90,7/1/2017
CONNECTICUT,9,902820,NEW LONDON SCHOOL DISTRICT,90282000595,New London High School,77,7/1/2017
CONNECTICUT,9,902850,NEW MILFORD SCHOOL DISTRICT,90285000602,New Milford High School,93,7/1/2017
CONNECTICUT,9,902880,NEWINGTON SCHOOL DISTRICT,90288000610,Newington High School,93,7/1/2017
CONNECTICUT,9,902910,NEWTOWN SCHOOL DISTRICT,90291000615,Newtown High School,96,7/1/2017
CONNECTICUT,9,902970,NORTH BRANFORD SCHOOL DISTRIC,90297000621,North Branford High School,90,7/1/2017
CONNECTICUT,9,903030,NORTH HAVEN SCHOOL DISTRICT,90303000631,North Haven High School,95,7/1/2017
CONNECTICUT,9,903060,NORTH STONINGTON SCHOOL DISTR,90306000635,Wheeler High School,80,7/1/2017
CONNECTICUT,9,903090,NORWALK SCHOOL DISTRICT,90309000638,Brien McMahon High School,96,7/1/2017
CONNECTICUT,9,903090,NORWALK SCHOOL DISTRICT,90309000641,Norwalk Pathways Academy at Briggs,50,7/1/2017
CONNECTICUT,9,903090,NORWALK SCHOOL DISTRICT,90309000655,Norwalk High School,90,7/1/2017
CONNECTICUT,9,903180,OLD SAYBROOK SCHOOL DISTRICT,90318000684,Old Saybrook Senior High School,90,7/1/2017
CONNECTICUT,9,903240,OXFORD SCHOOL DISTRICT,90324001504,Oxford High School,90,7/1/2017
CONNECTICUT,9,903270,PLAINFIELD SCHOOL DISTRICT,90327000695,Plainfield High School,80,7/1/2017
CONNECTICUT,9,903300,PLAINVILLE SCHOOL DISTRICT,90330000703,Plainville High School,90,7/1/2017
CONNECTICUT,9,903330,PLYMOUTH SCHOOL DISTRICT,90333001199,Terryville High School,85,7/1/2017
CONNECTICUT,9,903390,PORTLAND SCHOOL DISTRICT,90339000712,Portland High School,95,7/1/2017
CONNECTICUT,9,903450,LEARN,90345001581,Connecticut River Academy,90,7/1/2017
CONNECTICUT,9,903450,LEARN,90345001606,Marine Science Magnet High School of Southeastern Connectic,95,7/1/2017
CONNECTICUT,9,903450,LEARN,90345001617,Three Rivers Middle College Magnet School,90,7/1/2017
CONNECTICUT,9,903480,PUTNAM SCHOOL DISTRICT,90348000719,Putnam High School,95,7/1/2017
CONNECTICUT,9,903515,REGIONAL SCHOOL DISTRICT 06,90351500725,Wamogo Regional High School,95,7/1/2017
CONNECTICUT,9,903520,REGIONAL SCHOOL DISTRICT 10,90352000730,Lewis S. Mills High School,95,7/1/2017
CONNECTICUT,9,903530,REGIONAL SCHOOL DISTRICT 12,90353001632,Shepaug Valley School,95,7/1/2017
CONNECTICUT,9,903535,REGIONAL SCHOOL DISTRICT 13,90353500737,Coginchaug Regional High School,95,7/1/2017
CONNECTICUT,9,903536,REGIONAL SCHOOL DISTRICT 14,90353600745,Nonnewaug High School,95,7/1/2017
CONNECTICUT,9,903537,REGIONAL SCHOOL DISTRICT 15,90353700749,Pomperaug Regional High School,97,7/1/2017
CONNECTICUT,9,903538,REGIONAL SCHOOL DISTRICT 16,90353801356,Woodland Regional High School,95,7/1/2017
CONNECTICUT,9,903539,REGIONAL SCHOOL DISTRICT 17,90353900759,Haddam-Killingworth High School,95,7/1/2017
CONNECTICUT,9,903540,REGIONAL SCHOOL DISTRICT 18,90354000763,Lyme-Old Lyme High School,95,7/1/2017
CONNECTICUT,9,903570,REGIONAL SCHOOL DISTRICT 11,90357000765,Parish Hill High School,80,7/1/2017
CONNECTICUT,9,903600,REGIONAL SCHOOL DISTRICT 01,90360000766,Housatonic Valley Regional High School,95,7/1/2017
CONNECTICUT,9,903630,REGIONAL SCHOOL DISTRICT 04,90363000768,Valley Regional High School,95,7/1/2017
CONNECTICUT,9,903660,REGIONAL SCHOOL DISTRICT 05,90366000770,Amity Regional High School,96,7/1/2017
CONNECTICUT,9,903720,REGIONAL SCHOOL DISTRICT 07,90372000771,Northwestern Regional High School,95,7/1/2017
CONNECTICUT,9,903750,REGIONAL SCHOOL DISTRICT 08,90375000772,RHAM High School,93,7/1/2017
CONNECTICUT,9,903780,REGIONAL SCHOOL DISTRICT 09,90378000773,Joel Barlow High School,98,7/1/2017
CONNECTICUT,9,903810,RIDGEFIELD SCHOOL DISTRICT,90381000779,Ridgefield High School,98,7/1/2017
CONNECTICUT,9,903840,ROCKY HILL SCHOOL DISTRICT,90384000785,Rocky Hill High School,95,7/1/2017
CONNECTICUT,9,903990,SEYMOUR SCHOOL DISTRICT,90399000793,Seymour High School,95,7/1/2017
CONNECTICUT,9,904050,SHELTON SCHOOL DISTRICT,90405000806,Shelton High School,94,7/1/2017
CONNECTICUT,9,904110,SIMSBURY SCHOOL DISTRICT,90411000813,Simsbury High School,98,7/1/2017
CONNECTICUT,9,904140,SOMERS SCHOOL DISTRICT,90414000819,Somers High School,90,7/1/2017
CONNECTICUT,9,904170,SOUTH WINDSOR SCHOOL DISTRICT,90417000826,South Windsor High School,95,7/1/2017
CONNECTICUT,9,904230,SOUTHINGTON SCHOOL DISTRICT,90423000838,Southington High School,98,7/1/2017
CONNECTICUT,9,904290,STAFFORD SCHOOL DISTRICT,90429000845,Stafford High School,90,7/1/2017
CONNECTICUT,9,904320,STAMFORD SCHOOL DISTRICT,90432000867,Stamford High School,90,7/1/2017
CONNECTICUT,9,904320,STAMFORD SCHOOL DISTRICT,90432000871,Westhill High School,89,7/1/2017
CONNECTICUT,9,904320,STAMFORD SCHOOL DISTRICT,90432001468,The Academy of Information Technology,95,7/1/2017
CONNECTICUT,9,904380,STONINGTON SCHOOL DISTRICT,90438000881,Stonington High School,90,7/1/2017
CONNECTICUT,9,904440,STRATFORD SCHOOL DISTRICT,90444000885,Bunnell High School,96,7/1/2017
CONNECTICUT,9,904440,STRATFORD SCHOOL DISTRICT,90444000897,Stratford High School,92,7/1/2017
CONNECTICUT,9,904470,SUFFIELD SCHOOL DISTRICT,90447000904,Suffield High School,94,7/1/2017
CONNECTICUT,9,904500,THOMASTON SCHOOL DISTRICT,90450000908,Thomaston High School,90,7/1/2017
CONNECTICUT,9,904530,THOMPSON SCHOOL DISTRICT,90453000911,Tourtellotte Memorial High School,95,7/1/2017
CONNECTICUT,9,904560,TOLLAND SCHOOL DISTRICT,90456000914,Tolland High School,98,7/1/2017
CONNECTICUT,9,904590,TORRINGTON SCHOOL DISTRICT,90459000924,Torrington High School,84,7/1/2017
CONNECTICUT,9,904620,TRUMBULL SCHOOL DISTRICT,90462000937,Trumbull High School,99,7/1/2017
CONNECTICUT,9,904680,VERNON SCHOOL DISTRICT,90468000943,Rockville High School,80,7/1/2017
CONNECTICUT,9,904740,WALLINGFORD SCHOOL DISTRICT,90474000955,Lyman Hall High School,95,7/1/2017
CONNECTICUT,9,904740,WALLINGFORD SCHOOL DISTRICT,90474000956,Mark T. Sheehan High School,94,7/1/2017
